"fips","biomass_host","height_host","height_cv_host","diameter_host","diameter_cv_host","heightvar_host","diametervar_host","cr_host","stand_age_host","biomass_nonhost","height_nonhost","height_cv_nonhost","diameter_nonhost","diameter_cv_nonhost","heightvar_nonhost","diametervar_nonhost","cr_nonhost","stand_age_nonhost","Total_pests","AllPest","specialist_count","generalist_count","state","state_name","county","statefp","countyfp","name","lat","lon","ALAND","land_area_km2","pop_density","MEAN_MAT","MEAN_MAP","MEAN_WMAP","state_fips","county_fips","US_L3CODE","US_L3NAME","h_nh_biomassratio","treediversity_shannondiversity_hosts","treediversity_specrich_hosts","treediversity_shannondiversity_nonhosts","treediversity_specrich_nonhosts","treesizeclass_shannondiversity_hosts","treesizeclass_specrich_hosts","treesizeclass_shannondiversity_nonhosts","treesizeclass_specrich_nonhosts","genus_richness_hosts","genus_richness_nonhosts","FORTYPCD","count","Total_pests_t","biomass_host_t","diametervar_host_t","diameter_host_t","heightvar_host_t","height_host_t","cr_host_t","height_cv_host_t","diameter_cv_host_t","biomass_nonhost_t","diametervar_nonhost_t","diameter_nonhost_t","heightvar_nonhost_t","height_nonhost_t","cr_nonhost_t","height_cv_nonhost_t","diameter_cv_nonhost_t","height_cv_t_difference_NHminH","diameter_cv_t_difference_NHminH","treesizeclass_shannondiversity_difference_NHminH","height_difference_NHminH","diameter_difference_NHminH","genus_richness_total","treediversity_specrich_total","height_cv_difference_HminNH","diameter_cv_t_difference_HminNH","treesizeclass_shannondiversity_difference_HminNH","height_difference_HminNH","diameter_difference_HminNH","total_all","hosts_all","nonhosts_all","prop_hosts","prop_nonhosts","host_tree_density","density_nonhosts","prop_hosts_to_nonhosts","h_nh_densityratio_all","FORTYPCD_group","broad_group","NA_L1CODE","NA_L1NAME"
"13269",652672.0003,44.9571949,42.44202015,6.715163934,53.71339154,364.0747045,13.01003273,37.67307692,25.39472487,113446.8065,36.33796296,59.63310653,4.993657407,83.47878398,469.5653304,17.3775968,37.00584795,30.66435185,1,"Japanese Beetle",0,1,"GA","Georgia","Taylor County",13,269,"Taylor",32.55789315,-84.25079504,975613090,975.61309,8.329121537,17.5896917,1216.716981,330.3018868,"13","269",65,"Southeastern Plains",5.75311038217722,2.33490777201916,33,2.19217634443986,14,1.02284785155493,6,1.02960094292367,5,15,12,161,789,0.688316693161292,39.8949799616195,2.31713611597167,0.956038356762889,36.9960104780323,1055.53188153829,1.66743264981055,11.3212504044444,46.0248590184091,16.9068266267199,2.52215947762082,1.38199505250376,21.1887183464276,49.343112116044,0.802304995048695,44.8238168140075,142.815926347245,33.5025664095631,96.7910673288356,0.00675309136874258,-1006.18876942225,0.425956695740874,27,47,-33.5025664095631,-96.7910673288356,-0.00675309136874258,1006.18876942225,-0.425956695740874,2631,2199,432,0.835803876852908,0.164196123147092,2.25396729763025,0.442798486846871,5.09027777777778,5.09027777777778,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13271",1086912.233,51.06143466,39.41799758,7.093242188,54.04804011,405.1120326,14.69770334,35.61771562,24.90347764,95902.34664,40.77142857,51.62544295,6.122828571,67.81274358,443.0364306,17.23958596,35.52920962,42.01369863,0,"Laurel Wilt",0,0,"GA","Georgia","Telfair County",13,271,"Telfair",31.9327569,-82.94073913,1132621093,1132.621093,14.01262973,18.65309018,1169.229508,364.3442623,"13","271",65,"Southeastern Plains",11.3335311499735,2.10577871143558,28,1.98578530836538,22,1.0783457765329,6,1.13207103899962,4,12,16,161,1279,0,43.4075402667735,2.40375680518477,0.963981421153796,39.1504156141049,1354.69648942872,1.6586915582431,10.845272493001,46.2982218888035,16.568406158627,2.51653969206749,1.47973592938402,20.7131770909249,56.0140565212,0.801846049276274,39.2753320731478,112.589257874897,28.4300595801468,66.2910359860934,0.053725262466717,-1298.68243290752,0.515754508230229,28,50,-28.4300595801468,-66.2910359860934,-0.053725262466717,1298.68243290752,-0.515754508230229,3296,2906,390,0.881674757281553,0.118325242718447,2.56573007333177,0.344334042876597,7.45128205128205,7.45128205128205,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13273",598615.3966,51.12765957,38.46545865,7.622765957,55.96813728,386.7707798,18.20148733,35.87330317,35.00824176,131018.104,49.92492492,43.34717027,7.361441441,62.5387414,468.3347082,21.19454008,33.25083612,50.87650602,0,"Laurel Wilt",0,0,"GA","Georgia","Terrell County",13,273,"Terrell",31.77531262,-84.44053177,869695791,869.695791,9.950605821,18.43532202,1274.333333,355.9777778,"13","273",65,"Southeastern Plains",4.56895175799522,2.33836901389508,24,1.47255506007386,12,1.1301598903861,6,1.25602457310575,5,13,9,608,503,0,39.3242647644692,2.55476982393393,0.974008029229503,38.2015181887726,1358.14644612291,1.65981831848718,10.6917171478544,47.865077017335,17.1996535906112,2.66146406072475,1.56605705608409,21.1670539038071,70.0303070489234,0.801050689390902,33.4575953883556,102.635456264394,22.7658782405012,54.7703792470594,0.125864682719653,-1288.11613907398,0.592049026854586,22,36,-22.7658782405012,-54.7703792470594,-0.125864682719653,1288.11613907398,-0.592049026854586,1791,1458,333,0.814070351758794,0.185929648241206,1.67644826511527,0.382892504995462,4.37837837837838,4.37837837837838,600,"Oak / gum / cypress group",8,"EASTERN TEMPERATE FORESTS"
"13275",988627.7324,61.57296768,40.22219522,10.20237023,55.74097892,613.3547195,32.3408434,37.76629766,45.02081269,55611.12565,51.52688172,45.03463473,8.680537634,56.22470361,538.4693782,23.82032036,36.7027027,50.04255319,1,"c(""Pear Sawfly"", ""Laurel Wilt"")",0,1,"GA","Georgia","Thomas County",13,275,"Thomas",30.86385612,-83.91843753,1410592606,1410.592606,31.57892634,19.16907365,1357.337662,431.1428571,"13","275",65,"Southeastern Plains",17.77751701381,2.24141796220537,22,1.97822614788409,12,1.38281615503435,6,1.31073580189373,4,10,9,161,411,0.688316693161292,42.7354856156508,2.95296996937913,1.01003420373892,48.7141347570263,1957.18814214116,1.6678124851093,10.9735252488072,47.6798500439535,15.4941056240588,2.74276033699153,1.64134324249332,22.3467321008975,72.5137894985938,0.802214046346702,34.6509731875292,90.8833452172359,23.677447938722,43.2034951732824,-0.0720803531406171,-1884.67435264257,0.631309038754391,19,34,-23.677447938722,-43.2034951732824,0.0720803531406171,1884.67435264257,-0.631309038754391,1123,1029,94,0.916295636687444,0.0837043633125557,0.729480642123825,0.0666386592416322,10.9468085106383,10.9468085106383,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13277",344408.954,52.07350689,48.22912828,7.619938744,65.06780445,630.7430547,24.58302178,34.01859504,39.30482115,185240.0345,51.94776119,36.43025783,8.598208955,55.34861936,358.1443965,22.64798531,30.93802817,74.26368159,3,"c(""Asiatic Oak Weevil"", ""Chestnut Gall Wasp"", ""Laurel Wilt"", ""Birch Casebearer"")",2,1,"GA","Georgia","Tift County",13,277,"Tift",31.45741936,-83.52360472,675702087,675.702087,60.0708519,18.88515844,1213.25,356.225,"13","277",65,"Southeastern Plains",1.85925766495147,1.63136824269398,10,1.25464355369695,9,1.31625910080222,6,1.17910484845218,5,6,6,608,511,1.36706207581583,35.8355530459013,2.76460800260108,0.97395755600107,49.4337844077184,1407.89856680144,1.65136308676257,12.1884662357035,55.2559019182775,17.9144429375667,2.70769478382744,1.63704481402955,19.0528425134203,73.1676785716712,0.800112709739593,28.5206952239887,89.2677215049461,16.3322289882853,34.0118195866686,-0.137154252350037,-1334.73088822977,0.663087258028478,12,19,-16.3322289882853,-34.0118195866686,0.137154252350037,1334.73088822977,-0.663087258028478,1057,655,402,0.619678334910123,0.380321665089877,0.969362108837175,0.594936744660373,1.62935323383085,1.62935323383085,600,"Oak / gum / cypress group",8,"EASTERN TEMPERATE FORESTS"
"13279",712744.5979,48.66985951,41.36857805,7.357515964,60.24936908,405.3791165,19.65022073,37.52680067,26.5771725,127855.3706,48.2826087,35.02286914,7.144057971,52.14932532,285.9465733,13.87993168,30.04829545,45.03389831,0,"Laurel Wilt",0,0,"GA","Georgia","Toombs County",13,279,"Toombs",32.12052468,-82.3295832,942788867,942.788867,28.58222126,18.76956187,1168.685185,379.4074074,"13","279",65,"Southeastern Plains",5.57461602555474,2.0512687361635,19,1.30360778164085,13,1.15386206215508,6,1.03539178990943,5,10,8,608,434,0,40.4834275635926,2.60853965818412,0.969133878013749,39.164074934554,1233.04747187157,1.66683384978525,11.1542273031484,51.3492235971325,17.1497831471366,2.36313640204598,1.55216046271079,17.4234875895487,67.493255169092,0.799710121750888,27.5064434954,83.4004456148702,16.3522161922515,32.0512220177376,-0.118470272245647,-1165.55421670248,0.583026584697037,18,32,-16.3522161922515,-32.0512220177376,0.118470272245647,1165.55421670248,-0.583026584697037,1980,1566,414,0.790909090909091,0.209090909090909,1.66102937233772,0.439122707629512,3.78260869565217,3.78260869565217,600,"Oak / gum / cypress group",8,"EASTERN TEMPERATE FORESTS"
"13281",1523159.936,61.24047306,42.47292176,9.858455979,53.42359805,676.5522596,27.7385702,36.77380046,74.82731451,262568.0171,48.49825784,42.04376605,7.247125436,53.68826143,415.7722483,15.13875769,36.66101695,82.90243902,4,"c(""Asiatic Oak Weevil"", ""Chestnut Gall Wasp"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Dogwood Anthracnose"")",2,2,"GA","Georgia","Towns County",13,281,"Towns",34.91385818,-83.74123449,431173840,431.17384,27.40194071,12.61038695,1707.25,409.8928571,"13","281",66,"Blue Ridge",5.8010109259419,2.54710669205325,26,1.97791464636008,17,1.37815874880571,6,1.08230675261105,5,12,16,515,372,1.58355464340292,45.874777644715,2.84794839423435,1.00615924645955,51.2840616084617,1936.43824336629,1.66369632353489,11.326028138176,45.7880684990548,18.6498068512045,2.42470882733485,1.55880871282051,20.2045979576965,67.8258612873741,0.802201412053169,32.5330033739548,86.2162570507381,21.2069752357788,40.4281885516833,-0.29585199619466,-1868.61238207892,0.552649466360951,28,43,-21.2069752357788,-40.4281885516833,0.29585199619466,1868.61238207892,-0.552649466360951,2097,1523,574,0.726275631855031,0.273724368144969,3.53221800283616,1.33124959529085,2.65331010452962,2.65331010452962,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"13283",558350.2299,52.59721146,38.78518705,7.555654531,50.1932163,416.1570155,14.38249513,33.83894737,24.10344828,45336.46968,44.77235772,46.36981731,6.868130081,63.54084319,431.013328,19.04508746,32.95789474,41.31404959,0,"Laurel Wilt",0,0,"GA","Georgia","Treutlen County",13,283,"Treutlen",32.40424729,-82.56909171,516524095,516.524095,13.13975488,18.33093898,1138.433333,347.7333333,"13","283",65,"Southeastern Plains",12.3156971383309,1.53503371248653,15,1.58300550554818,7,1.04077225465257,6,1.11359416277984,4,8,5,142,585,0,38.8696456153809,2.38838191267631,0.972801504449866,39.7116230247522,1435.83053814398,1.65050830631907,10.7434618926094,43.1441245972318,15.1004652128874,2.58660148075113,1.53380879315078,20.4915034763642,62.1024253953977,0.800939755807228,35.5923947960522,104.517439717902,24.8489329034428,61.3733151206701,0.0728219081272732,-1373.72811274858,0.561007288700911,13,22,-24.8489329034428,-61.3733151206701,-0.0728219081272732,1373.72811274858,-0.561007288700911,1414,1291,123,0.913012729844413,0.086987270155587,2.4993993745829,0.238130227012933,10.4959349593496,10.4959349593496,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13285",1477079.329,55.34127279,41.23102461,7.988604392,55.60570091,520.6508015,19.73242534,35.94636364,43.72455543,38493.10051,38.42328042,50.00063378,4.862222222,67.80035409,369.0964764,10.86759716,36.11585366,54.4787234,2,"c(""Crepe Myrtle Scale"", ""Japanese Beetle"", ""Littleleaf Disease"")",1,1,"GA","Georgia","Troup County",13,285,"Troup",33.03672114,-85.02846835,1072278217,1072.278217,65.3701613,16.65868306,1360.42623,327.3278689,"13","285",45,"Piedmont",38.3725735113563,2.11262311201623,31,2.1398094715667,14,1.16982159273657,6,0.903445795103996,4,16,10,161,1550,1.08651057956465,45.6452627692794,2.6114651619926,0.98028847254846,44.6944566127036,1586.6695097986,1.66013824832256,11.1326738795877,47.5695253513094,14.7886353273193,2.18894678862549,1.36906437489106,19.2806130472382,52.4704827046314,0.802033262246232,38.1404622971472,112.565735444982,27.0077884175595,64.9962100936722,-0.266375797632576,-1534.19902709397,0.388775902342603,26,45,-27.0077884175595,-64.9962100936722,0.266375797632576,1534.19902709397,-0.388775902342603,2878,2688,190,0.933981931897151,0.0660180681028492,2.50681209166072,0.177192818978994,14.1473684210526,14.1473684210526,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13289",835990.7091,48.94063728,42.56507261,6.929899607,56.72035886,433.9562999,15.4501189,36.32194849,26.2,70575.22429,40.10629921,50.02347162,5.570590551,68.89662454,402.5064424,14.72985143,38.13574661,37.70866142,1,"Japanese Beetle",0,1,"GA","Georgia","Twiggs County",13,289,"Twiggs",32.67526406,-83.43096888,930478093,930.478093,8.807300313,17.73133667,1176.960784,311.5098039,"13","289",65,"Southeastern Plains",11.8453850839331,1.72548219612914,27,2.58301423170278,21,1.03311035210828,6,1.0590580113806,5,14,14,161,1251,0.688316693161292,41.5682017899053,2.43912374531275,0.960636588634346,40.6007675828075,1246.53362596626,1.66176801921989,11.3402657163562,48.4781798664991,15.9595152889909,2.40530575850732,1.43467277327237,19.9492142495184,55.0080109800791,0.802630164391527,38.1564362369902,114.649564682728,26.8161705206341,66.1713848162284,0.0259476592723256,-1191.52561498618,0.474036184638021,28,48,-26.8161705206341,-66.1713848162284,-0.0259476592723256,1191.52561498618,-0.474036184638021,2549,2295,254,0.900353079639074,0.0996469203609259,2.46647397425616,0.272977947477588,9.03543307086614,9.03543307086614,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13291",2905446.383,61.78571429,40.12858235,9.638571429,58.21387341,614.7291087,31.48316131,35.77305246,72.9015775,400758.6002,47.48696559,44.86961082,7.097580813,59.02033828,453.9974813,17.54785677,36.34123223,78.06387435,4,"c(""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""White Pine Blister Rust"", ""Dogwood Anthracnose"")",3,1,"GA","Georgia","Union County",13,291,"Union",34.82986085,-83.98966613,834197317,834.197317,28.76897289,12.80244795,1618.395833,386.625,"13","291",66,"Blue Ridge",7.24986658190249,2.44970765359323,24,1.97176643801104,16,1.37215460528375,6,1.06745558690261,6,13,14,515,783,1.58355464340292,50.9377716962087,2.93465811383375,1.0035592780321,48.7713804505792,1970.52295945276,1.65937776731436,10.9586600229894,49.6942877984565,19.5622373573291,2.5290287636203,1.54912653539609,20.9118606445365,66.2674998044082,0.802103442401915,34.5344457471145,96.0637498783588,23.5757857241251,46.3694620799023,-0.304699018381141,-1904.25545964835,0.54556725736399,27,40,-23.5757857241251,-46.3694620799023,0.304699018381141,1904.25545964835,-0.54556725736399,3889,2926,963,0.752378503471329,0.247621496528671,3.50756342698714,1.15440313745339,3.03842159916926,3.03842159916926,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"13293",843211.4922,55.50794748,42.95716352,8.045874223,58.55807734,568.5668455,22.19831941,35.02651515,35.64677307,68696.26285,41.44186047,50.79648571,5.542186047,68.0122534,443.1449685,14.20811716,36.03723404,52.20930233,2,"c(""Chestnut Gall Wasp"", ""Japanese Beetle"", ""Chestnut Blight"", ""Littleleaf Disease"")",1,1,"GA","Georgia","Upson County",13,293,"Upson",32.8792535,-84.30024372,837774876,837.774876,31.42729718,17.0341257,1271.734694,323.6326531,"13","293",45,"Piedmont",12.2744885561122,2.20363372927113,28,2.28355126888823,21,1.25966135472643,6,1.02250540816005,4,14,13,161,644,1.08651057956465,41.627393472986,2.69373392857544,0.981228620767898,46.8126530679864,1596.07406420122,1.65603929581566,11.4006789343282,49.9743379823975,15.9064746462377,2.37972652462655,1.43222230309564,20.7151601809737,57.0299253185185,0.802008556678892,38.6967400718425,112.968131398214,27.2960611375143,62.9937934158168,-0.237155946566379,-1539.0441388827,0.450993682327745,27,49,-27.2960611375143,-62.9937934158168,0.237155946566379,1539.0441388827,-0.450993682327745,1669,1453,216,0.870581186339125,0.129418813660875,1.73435613984681,0.257825826708129,6.72685185185185,6.72685185185185,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13295",1278197.174,52.58175295,43.17038003,8.090097386,60.43191081,515.278313,23.90232527,33.50529595,49.92919446,180857.8956,43.73233405,50.0743704,6.019464668,64.19941032,479.5526647,14.93405744,33.50757576,54.85224839,3,"c(""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Dogwood Anthracnose"")",2,1,"GA","Georgia","Walker County",13,295,"Walker",34.73370263,-85.30160936,1156145202,1156.145202,60.02533235,14.59578332,1478.442857,329.5857143,"13","295",67,"Ridge and Valley",7.0674115153201,2.6333144227643,32,2.28682364852308,20,1.2811587848665,6,1.00414633599843,5,13,14,502,454,1.36706207581583,44.5781163456489,2.74514459931084,0.981947017240402,44.4510564317134,1435.00212459742,1.64890302559897,11.4334193170683,51.4974999353637,17.8645454131836,2.41506409632027,1.47165484769795,21.3631791230468,60.5138698626464,0.801146186738855,38.1920350787859,105.756670079438,26.7586157617175,54.2591701440746,-0.27701244886807,-1374.48825473477,0.489707830457552,27,52,-26.7586157617175,-54.2591701440746,0.27701244886807,1374.48825473477,-0.489707830457552,2460,1978,482,0.804065040650407,0.195934959349593,1.71085776819234,0.416902651298639,4.10373443983402,4.10373443983402,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"13297",923859.3036,58.69457659,49.04386778,8.89547098,68.53639251,828.6390087,37.16895718,39.91095066,49.18581419,45060.47437,47.83916084,40.58371811,6.379020979,49.54409746,376.9387373,9.988307485,39.72727273,59.01438849,2,"c(""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Littleleaf Disease"", ""Dogwood Anthracnose"")",1,1,"GA","Georgia","Walton County",13,297,"Walton",33.78123038,-83.73504952,846461373,846.461373,110.2046744,16.21309522,1272.346939,309.6734694,"13","297",45,"Piedmont",20.502653745143,2.3087805523854,27,2.21879678249922,15,1.45624145921471,6,0.937012711893324,4,13,12,508,265,1.08651057956465,42.2605180380905,3.04722491665634,0.993976685255367,57.0199490600716,1781.22123712969,1.67618808606945,12.3064131178754,58.0591930998733,15.0887729421187,2.12875378296003,1.49912314250544,19.441003082761,66.809812792406,0.803054165431807,31.4942623016432,78.661888893349,19.1878491837678,20.6026957934757,-0.519228747321389,-1714.41142433728,0.505146457250076,25,42,-19.1878491837678,-20.6026957934757,0.519228747321389,1714.41142433728,-0.505146457250076,1195,1052,143,0.880334728033473,0.119665271966527,1.24282103537878,0.168938600816697,7.35664335664336,7.35664335664336,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"13299",1218182.492,50.69570042,35.65376146,7.255442441,40.34941369,326.7028811,8.570423035,34.62354359,21.00695024,160648.2198,40.28344371,50.5040045,5.841377483,64.6231232,413.908943,14.2497233,29.60787671,40.01190476,0,"Laurel Wilt",0,0,"GA","Georgia","Ware County",13,299,"Ware",31.05394831,-82.42186715,2329026445,2329.026445,15.34761448,19.35205378,1304.834646,481.5433071,"13","299",75,"Southern Coastal Plain",7.58291933465919,1.22166761909929,14,1.29305159587666,11,0.796231237689569,5,1.03919007818801,5,7,9,142,2003,0,44.2280554215882,2.01954594083442,0.967180324502821,34.9270867662596,1335.72272095719,1.65419362702279,10.2274246832894,35.0326494454282,17.6186421951121,2.38180156762404,1.45736152286579,20.1690522663724,55.2757765027079,0.799501152476011,38.4923949969039,106.554978004993,28.2649703136145,71.5223285595648,0.242958840498438,-1280.44694445449,0.490181198362965,16,25,-28.2649703136145,-71.5223285595648,-0.242958840498438,1280.44694445449,-0.490181198362965,4368,3606,762,0.825549450549451,0.174450549450549,1.54828641286639,0.32717533183699,4.73228346456693,4.73228346456693,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13301",976326.0303,51.93029491,42.40165872,7.388771224,54.51841694,484.8498552,16.22672638,37.44241733,29.86404293,61006.81063,40.16025641,54.70343275,6.118269231,67.76827614,482.6386683,17.19135247,42.36029412,36.80769231,1,"c(""Japanese Beetle"", ""Laurel Wilt"", ""Littleleaf Disease"")",0,1,"GA","Georgia","Warren County",13,301,"Warren",33.4114594,-82.67788677,736483608,736.483608,7.140688459,16.84876023,1193.97561,319.4634146,"13","301",45,"Piedmont",16.0035579670164,1.43264895650705,25,2.4827200196682,17,1.10229093290722,6,1.11506062330982,5,12,12,161,1577,0.688316693161292,42.6473713689934,2.47380704406981,0.969723175750652,43.0481828903381,1400.30805962979,1.66648685741851,11.3150075429241,46.6823147389541,15.674166445419,2.51456458151471,1.47938270464538,21.416604070729,55.0895572714956,0.803679827040662,41.4165584646406,112.504835893644,30.1015509217165,65.8225211546895,0.0127696904025965,-1345.21850235829,0.509659528894727,24,42,-30.1015509217165,-65.8225211546895,-0.0127696904025965,1345.21850235829,-0.509659528894727,2396,2240,156,0.934891485809683,0.0651085141903172,3.04147977723898,0.211817341629143,14.3589743589744,14.3589743589744,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13303",1584264.126,52.52413618,38.86645886,7.588511179,49.05494818,416.7424923,13.85730574,36.30136986,24.74212398,121555.025,44.83636364,57.22238661,6.283575758,71.03114102,658.252777,19.92100724,39.96254682,42.38719512,1,"c(""Japanese Beetle"", ""Laurel Wilt"")",0,1,"GA","Georgia","Washington County",13,303,"Washington",32.96709075,-82.79354242,1757373959,1757.373959,11.56043078,17.53100502,1168.989796,327.3877551,"13","303",65,"Southeastern Plains",13.0333083802994,1.39406185587402,32,2.56859326339568,25,1.03629357038,6,1.17564961404451,5,15,19,161,2918,0.688316693161292,46.1700972230643,2.36197782497498,0.973394400356159,39.7411652351562,1431.91657690759,1.66167936262886,10.7565820561531,42.2105126227197,17.0468862676599,2.61812845050117,1.49200434780345,24.1474718446427,62.2003214848225,0.803113731341444,43.1608715336328,118.721094455651,32.4042894774797,76.5105818329313,0.139356043664506,-1369.71625542277,0.518609947447288,34,57,-32.4042894774797,-76.5105818329313,-0.139356043664506,1369.71625542277,-0.518609947447288,4267,3937,330,0.922662292008437,0.0773377079915632,2.24027446169754,0.18778018093985,11.930303030303,11.930303030303,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13305",1459889.919,52.71436815,36.02264124,7.680525101,47.09972616,360.586212,13.08635176,34.18142734,22.37821439,251823.1752,43.68276762,55.32290585,6.525130548,70.63587992,584.0234151,21.24364959,31.96103896,42.18758256,0,"Laurel Wilt",0,0,"GA","Georgia","Wayne County",13,305,"Wayne",31.5520708,-81.91879344,1662287070,1662.28707,18.02275945,19.21957408,1269.722222,471.5888889,"13","305",75,"Southern Coastal Plain",5.79728183413041,1.64073389110076,24,1.80933734737491,18,0.947384548159182,6,1.20048849291049,6,11,14,142,1354,0,45.5580705339813,2.3212961068547,0.975032456200272,36.8074637753386,1442.11667287687,1.65213217569399,10.2893185452757,40.6043127991919,18.5609098269582,2.66307993094382,1.50979145752353,23.0598293083916,60.4382626389205,0.800545726048775,41.8461811486452,117.965748888363,31.5568626033695,77.3614360891709,0.253103944751311,-1381.67841023795,0.534759001323256,25,42,-31.5568626033695,-77.3614360891709,-0.253103944751311,1381.67841023795,-0.534759001323256,4232,3466,766,0.818998109640832,0.181001890359168,2.08507908324162,0.460810899527721,4.52480417754569,4.52480417754569,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13307",358773.5803,51.92673267,41.80119574,7.045970297,52.35013496,471.1502262,13.60558523,32.6709347,27.82673267,53053.68934,44.12711864,62.29242376,6.36220339,89.68820556,755.5819933,32.5601028,38.36956522,40.66101695,0,"Laurel Wilt",0,0,"GA","Georgia","Webster County",13,307,"Webster",32.04063587,-84.5474285,543010089,543.010089,4.764184041,17.90263087,1250.178571,345.8571429,"13","307",65,"Southeastern Plains",6.76246241803775,1.92165625866802,17,1.75956502471799,10,1.0405809605893,5,1.22350819005736,5,9,8,161,367,0,36.0842048496975,2.34895572934882,0.963026465426397,42.4023962855509,1400.11951556082,1.64478442102257,11.2217899211719,44.9103831186326,15.4029497423538,2.9575680621423,1.49787753679741,25.457906208405,61.1163946496019,0.802694856723101,46.6512961399713,155.043656730107,35.4295062187994,110.133273611474,0.182927229468056,-1339.00312091122,0.534851071371017,17,27,-35.4295062187994,-110.133273611474,-0.182927229468056,1339.00312091122,-0.534851071371017,1130,1012,118,0.895575221238938,0.104424778761062,1.8636854461833,0.217307196294101,8.57627118644068,8.57627118644068,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13309",766618.4119,53.58203678,39.81062275,8.210035361,51.90786506,455.0261739,18.16169547,38.55386179,26.50070922,91421.03236,44.38383838,45.04166531,7.497272727,70.51384261,399.6488745,27.94829912,39.51948052,47.21761658,0,"Laurel Wilt",0,0,"GA","Georgia","Wheeler County",13,309,"Wheeler",32.12006711,-82.725703,765314383,765.314383,10.31863529,18.57662968,1129.155556,345.5777778,"13","309",65,"Southeastern Plains",8.38558034305707,2.30406346612221,26,2.20110646920558,17,1.20131083745226,6,1.26033999257438,5,13,11,161,342,0,40.9759790683636,2.55323051610604,0.983862915834225,41.6303243278321,1489.09936952664,1.67096751521963,10.908044279654,44.5485156953424,16.4726379567745,2.85312606065126,1.57450353472994,19.893483217446,61.5085179678536,0.803000914820834,34.6559368086212,117.732662485377,23.7478925289672,73.1841467900349,0.0590291551221167,-1427.59085155878,0.590640618895719,24,43,-23.7478925289672,-73.1841467900349,-0.0590291551221167,1427.59085155878,-0.590640618895719,1612,1414,198,0.877171215880893,0.122828784119107,1.84760672399384,0.258717207461656,7.14141414141414,7.14141414141414,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"13311",1844247.612,57.90927419,42.23729975,9.447379032,57.02889473,598.2580279,29.02769751,36.47393939,74.37192623,195486.3693,45.96393443,38.94073414,6.850163934,47.20683678,320.3632292,10.4571113,35.68667917,73.29966887,3,"c(""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Littleleaf Disease"", ""Dogwood Anthracnose"")",2,1,"GA","Georgia","White County",13,311,"White",34.64560044,-83.74897445,623524633,623.524633,48.05263243,13.98854823,1603.605263,374.9736842,"13","311",45,"Piedmont",9.43414939161183,2.45067405407631,23,1.65315325425799,14,1.35889723825069,6,0.838532328435923,6,12,13,515,578,1.36706207581583,47.3265346235519,2.87913625211741,1.00121556385335,48.0811098282274,1734.6512927963,1.66242055367579,11.2895557684072,48.7295369527775,18.0269173326647,2.16148001465509,1.53258487059768,18.2301767341747,63.927398008753,0.801896958144061,30.3213942381592,74.4420628502209,19.0318384697519,25.7125258974434,-0.520364909814765,-1670.72389478755,0.531369306744336,25,37,-19.0318384697519,-25.7125258974434,0.520364909814765,1670.72389478755,-0.531369306744336,2596,1986,610,0.76502311248074,0.23497688751926,3.18511875055304,0.978309384610953,3.25573770491803,3.25573770491803,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
